original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
10350,ABCA9,0.0028558655364940887,0.0032156976736257485,0.003594222230699418,0.002509521819966411,0.0018400163051951809,0.0028030647131961697
10351,ABCA8,0.0032333121414461516,0.0035370966766192237,0.004290129318570057,0.0034236026387015482,0.0017107506250534797,0.003238978280078092
1036,CDO1,0.003761384955433039,0.003418790578433297,0.004425386732130135,0.0036464939468617862,0.0016628131386624964,0.0033829738703041504
10361,NPM2,0.0022679023190946314,0.002430299591662005,0.0017622082546368918,0.0014357087788264855,0.0008614374841002214,0.001751511285664047
10389,SCML2,0.002987790530207264,0.003864839396171345,0.0042349969138614696,0.0032183526846067683,0.0015357107148774992,0.003168338047944869
10397,NDRG1,0.0022629277099646718,0.003399989064238875,0.0031675770106921624,0.003715699341636808,0.001769863113826248,0.002863211248071753
10402,ST3GAL6,0.0009485857217750757,0.001066705555046877,0.0013508735007372913,0.0012443027204142054,0.0009617986652554302,0.001114453232645776
10403,NDC80,0.0019380207813862035,0.0022880702993557014,0.0028221753350477713,0.003073375153703915,0.0011993091706286358,0.0022641901480244453
10411,RAPGEF3,0.003278065057029406,0.0033685177243781635,0.002941281254263567,0.0019368578969476277,0.0018297589150425406,0.002670896169532261
10451,VAV3,0.001032886772768634,0.0013581410517023837,0.0011433585650807046,0.0009757114686750426,0.0007462345918380682,0.0010512664900129668
10460,TACC3,0.00206848350116921,0.0029271775097481855,0.0031992655923334654,0.0029662033302541137,0.0014155191850954174,0.002515329823720078
10468,FST,0.00593185883684787,0.006959047052443951,0.008976779972732165,0.00757417335394229,0.0028533349577669867,0.006459038834746652
