original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
10647,SCGB1D2,0.007276458740745641,0.0003480164901545765,0.00013217722676953035,0.006919734146271255,0.00014079709856586612,0.002963436740501373
10656,KHDRBS3,0.009109788790557847,0.0033048992793150876,0.0003608548408704436,0.006912762646068698,0.0014687596796295768,0.004231413047288331
10683,DLL3,0.005294544419414842,0.010339317578600503,0.011777112443712436,0.0017268982091069817,0.002129809820817291,0.006253536494330411
107,ADCY1,0.003028858443630669,0.010208328219932252,0.01752394930416794,0.003261212763359764,0.001025479674047878,0.0070095656810277
10720,UGT2B11,0.003028322971550895,0.004411582649529278,0.001559067428132141,0.0010995648246219735,0.000923723437219801,0.002204452262210818
10721,POLQ,0.0030724104747127503,0.007254661818771118,0.006227987437383416,0.009332525630651041,0.013431729140866454,0.007863862900476956
10733,PLK4,0.0005139635783158221,0.007936115885420767,0.008814367385820315,0.006979032333491404,0.006614860886837941,0.00617166801397725
10742,RAI2,0.0038073195882115753,0.001405077396131618,0.0022223505252812322,0.00635311804556722,0.009343244371161652,0.004626221985270659
10753,CAPN9,0.00580688706909012,0.0075542154660506265,0.0007606210894808829,0.021078730256328285,0.023586729248902382,0.01175743662597046
10761,PLAC1,0.002509217729747972,0.007278477083019072,0.0074888547534166195,0.0022895162412009066,0.01498700895432862,0.006910614952342638
10788,IQGAP2,0.000874426947071652,0.0045942769248245915,0.002815777641924272,0.0018251981730883222,0.002729338649721879,0.0025678036673261436
10804,GJB6,0.009356466214726146,0.007287567895020155,0.007601001042454133,0.002964827645240372,0.006705055224510571,0.006782983604390275
10809,STARD10,0.006659456412917535,0.00022378294591045658,0.0037398281625676028,0.005535938369657093,0.0023926767897127755,0.0037103365361530923
10811,NOXA1,0.0065394903379523365,0.00032428557699669885,0.007209099256341715,0.0005943666635914543,0.00039945856136836666,0.0030133400792501145
10815,CPLX1,0.0021530373008454727,0.011098112511134257,0.00543858279103152,0.00515098417218487,0.009232676431056507,0.0066146786412505255
10818,FRS2,0.003207880426828069,0.010311391425895116,0.011253290853311896,0.006538280963196967,0.00427225711752856,0.0071166201573521215
