Entrez_ID,HUGO_Symbol,Mean_Abs_Linear_Weight,NonLinear_Importance,Coef_basal,Coef_her2,Coef_luminal_A,Coef_luminal_B,Coef_normal
374860,ANKRD30B,0.013792890300939076,0.005137811349072014,0.022679826615009023,0.008653954152730148,0.0031484449846085234,-0.008319912378379195,-0.0261623133739685
54102,CLIC6,0.013775064015238887,0.008174783198939118,-0.018666069208796127,0.013577318411120904,0.020860341626976316,-0.005234225611343321,-0.01053736521795777
23650,TRIM29,0.013773601031295801,0.01774881078617594,0.002656803343117341,0.01158383384813006,-0.012800636907327778,-0.02163336567091173,0.020193365386992103
3294,HSD17B2,0.013753200832467177,0.004940154852519595,0.005595376489317029,0.013396059508110089,-0.01104000607370683,-0.023342996007461113,0.015391566083740822
11122,PTPRT,0.013578661718871395,0.010175781515789906,-0.01569795423421659,0.009781028164527052,0.024165626132651438,-0.010113882242877157,-0.008134817820084739
8842,PROM1,0.013512540412975348,0.007342500243129761,0.018374760509172427,-0.012467164771014033,-0.016775877793832883,0.015406590523265947,-0.00453830846759146
25818,KLK5,0.013451496762960013,0.004453826952270355,-0.0024903051572447536,0.027601854539158546,0.0026857139712526783,-0.03113843675015528,0.003341173396988806
1308,COL17A1,0.013318283600132532,0.04815680188744613,-0.0013533848486175218,0.012866949704820833,-0.019525288044083114,-0.012417036107630695,0.020428759295510503
199974,CYP4Z1,0.013300430374391634,0.005982438962767874,-0.025134223741104696,0.0003834138947241541,0.03286766204125493,-0.002346689650202294,-0.0057701625446720944
144568,A2ML1,0.013297065760598364,0.040008735145613865,0.010337260329798896,-0.005435687378560803,-0.02780697702293511,0.012584858211353935,0.010320545860343082
339479,BRINP3,0.013097866635535065,0.017510295341425255,-0.005375126660390555,0.028582423624756444,0.004162242964081223,-0.012113743909164386,-0.015255796019282728
5304,PIP,0.012987067095198123,0.013493014822045785,-0.014872745651326014,-0.012351455056693762,0.03246766773799531,-0.004701268034336858,-0.0005421989956386772
